"idpago","importe","iva","total","reserva_id","created_at","updated_at","created_by","updated_by","fecha","comentario","forma_pago","n_comprobante","n_factura","verificado","fecha_ingreso_pago","tipo_factura","lugar"
"986","7500",NULL,NULL,"1185","1640696885","1640869588","6","6","1640574000","LETICIA","1",,,"0",NULL,"0",NULL
"987","6850",NULL,NULL,"1184","1640696973","1640869867","6","6","1640574000","LETICIA","1",,"1268","0",NULL,"2",NULL
"988","43000",NULL,NULL,"1189","1640707177","1646841271","6","6","1640660400","FC 1248,1249,1250,1251","3",,"1248","0",NULL,"2",NULL
"989","28800",NULL,NULL,"1191","1640784395","1650295849","6","6","1640660400","fc 1252 y 1253","3",,"1252","0",NULL,"2",NULL
"990","29600",NULL,NULL,"1192","1640786287","1648643761","6","6","1640660400","FC 1254 Y 1255","0",,"1254","0",NULL,"2",NULL
"991","14800",NULL,NULL,"1192","1640786287","1648643761","6","6","1640660400",,"0",,"1256","0",NULL,"2",NULL
"992","14800",NULL,NULL,"1192","1640786287","1648643761","6","6","1640660400",,"0",,"1257","0",NULL,"2",NULL
"993","57120",NULL,NULL,"1194","1640788619","1648047415","6","6","1640746800","FC 1258, 1259 Y 1260","1",,"1258","0",NULL,"2",NULL
"994","30400",NULL,NULL,"1195","1640789795","1652274585","6","6","1640746800","1261 Y 1262","1",,"1261","0",NULL,"2",NULL
"996","49000",NULL,NULL,"1196","1640791349","1650475262","6","6","1640660400","FC 1263, 1264 1265 Y 1266","3",,"1263","0",NULL,"2",NULL
"997","20250",NULL,NULL,"1168","1640869028","1640869028","6","6","1640746800","LETICIA","0",,,"0",NULL,"0",NULL
"998","6850",NULL,NULL,"1182","1640869419","1655393081","6","6","1640746800","B AER","2",,"147","0",NULL,"2",NULL
"999","5580",NULL,NULL,"1198","1640873854","1640954727","6","6","1640833200","ROMINA","0",,,"0",NULL,"0",NULL
"1000","24800",NULL,NULL,"1186","1640953894","1641386565","6","6","1640919600","LETICIA","0",,,"0",NULL,"0",NULL
"1001","31000",NULL,NULL,"1111","1640954014","1641308753","6","6","1640919600",,"0",,,"0",NULL,"0",NULL
"1002","28200",NULL,NULL,"1179","1640954613","1640954648","6","6","1640574000","ROMINA","0",,,"0",NULL,"0",NULL
"1003","1150",NULL,NULL,"1179","1640954613","1640954648","6","6","1640919600","LETICIA","0",,,"0",NULL,"0",NULL
"1004","13320",NULL,NULL,"1193","1640959190","1640959190","6","6","1640919600","LETICIA","4",,,"0",NULL,"0",NULL
"1005","12000",NULL,NULL,"1190","1640959844","1640959844","6","6","1640919600","ROMINA","0",,"1532","0",NULL,"1",NULL
"1006","21600",NULL,NULL,"1200","1640964775","1646840855","6","6","1640833200","1271,72,73","0",,"1271","0",NULL,"2",NULL
"1007","14400",NULL,NULL,"1200","1640964775","1646840855","6","6","1640833200",,"0",,"1274","0",NULL,"2",NULL
"1008","12000",NULL,NULL,"1089","1641213556","1676640682","6","6","1641092400","CESAR","0",,,"0",NULL,"0",NULL
"1009","21600",NULL,NULL,"1200","1641217087","1646840855","6","6","1641178800","Y 1276","0",,"1275","0",NULL,"2",NULL
"1010","60000",NULL,NULL,"1183","1641217126","1641217126","6","6","1641178800",,"3",,"1533","0",NULL,"1",NULL
"1011","23850",NULL,NULL,"1204","1641224230","1641486276","6","6","1641178800",,"4",,,"0",NULL,"0",NULL
"1012","15000",NULL,NULL,"1210","1641386117","1641996647","6","6","1641265200",,"3",,,"0",NULL,"0",NULL
"1013","38500",NULL,NULL,"1045","1641386259","1641996572","6","6","1641178800",,"0",,,"0",NULL,"0",NULL
"1014","17600",NULL,NULL,"1188","1641386348","1641386348","6","6","1641265200","CESAR","0",,,"0",NULL,"0",NULL
"1015","7000",NULL,NULL,"1209","1641474607","1641474607","6","6","1641351600","CESAR","0",,,"0",NULL,"0",NULL
"1016","6200",NULL,NULL,"1220","1641483161","1641996939","6","6","1641351600","AEROP","1",,"148","0",NULL,"2",NULL
"1017","18322",NULL,NULL,"1201","1641485764","1643467336","6","6","1643079600",,"3",,"1534","0",NULL,"1",NULL
"1018","13700",NULL,NULL,"1210","1641659259","1641996647","6","6","1641524400","CESAR FIRMA","0",,,"0",NULL,"0",NULL
"1019","45000",NULL,NULL,"1199","1641659642","1641996889","6","6","1641524400",,"1",,"1535","0",NULL,"1",NULL
"1020","8000",NULL,NULL,"1219","1641659758","1641659758","6","6","1641610800","CESAR","0",,,"0",NULL,"0",NULL
"1021","3150",NULL,NULL,"995","1641818924","1642621552","6","1","1641610800",,"1",,,"0",NULL,"0",NULL
"1022","21000",NULL,NULL,"986","1641819084","1642002468","6","6","1641610800","CESAR FIRMA","0",,,"0",NULL,"0",NULL
"1023","18600",NULL,NULL,"1223","1641819158","1641997404","6","6","1641697200","CESAR FIRMA","0",,,"0",NULL,"0",NULL
"1024","26000",NULL,NULL,"1122","1641823178","1641823178","6","6","1641610800","CESAR","0",,,"0",NULL,"0",NULL
"1025","30000",NULL,NULL,"957","1641823333","1641823333","6","6","1640660400",,"1",,,"0",NULL,"0",NULL
"1026","30000",NULL,NULL,"957","1641823333","1641823333","6","6","1640919600",,"1",,,"0",NULL,"0",NULL
"1027","78450",NULL,NULL,"957","1641823333","1641823333","6","6","1641351600",,"1",,,"0",NULL,"0",NULL
"1028","15500",NULL,NULL,"1213","1641823588","1641996478","6","6","1641610800","CESAR FIRMA","0",,,"0",NULL,"0",NULL
"1029","15000",NULL,NULL,"1212","1641996612","1641996612","6","6","1641697200","CESAR","0",,,"0",NULL,"0",NULL
"1030",NULL,NULL,NULL,"1218","1641997016","1641997016","6","6",NULL,,"0",,"1536","0",NULL,"1",NULL
"1031","6200",NULL,NULL,"1227","1641997135","1642080347","6","6","1641870000","CESAR","0",,,"0",NULL,"0",NULL
"1032","3000",NULL,NULL,"1223","1641997404","1641997404","6","6","1641956400","KMS EXCEDENTES","2",,,"0",NULL,"0",NULL
"1033","1300",NULL,NULL,"1227","1642080347","1642080347","6","6","1641956400","CESAR","0",,,"0",NULL,"0",NULL
"1034","11500",NULL,NULL,"1132","1642163689","1642686689","6","6","1642129200",,"1",,,"0",NULL,"0",NULL
"1035","92000",NULL,NULL,"1225","1642173827","1642175500","6","6","1642129200","ROMINA","0",,,"0",NULL,"0",NULL
"1036","13950",NULL,NULL,"1226","1642173964","1642779829","6","6","1642129200",,"1",,"1277","0",NULL,"2",NULL
"1037","6950",NULL,NULL,"1229","1642175789","1642262749","6","6","1642042800","cesar","0",,"1537","0",NULL,"1",NULL
"1038","5000",NULL,NULL,"1224","1642428070","1643463835","6","6","1642129200","ROMINA","0",,,"0",NULL,"0",NULL
"1039","7050",NULL,NULL,"1228","1642430970","1642431190","6","6","1642215600","AEROP","1",,"149","0",NULL,"2",NULL
"1040","900",NULL,NULL,"1228","1642430970","1642431190","6","6","1642302000","CESAR","0",,,"0",NULL,"0",NULL
"1041","25400",NULL,NULL,"1235","1642606096","1643465297","6","6","1642561200","CESAR","0",,,"0",NULL,"0",NULL
"1042","25400",NULL,NULL,"1231","1642606174","1643465372","6","6","1642561200","CESAR","0",,,"0",NULL,"0",NULL
"1043","15600",NULL,NULL,"1222","1642606333","1642606333","6","6","1642474800","CESAR","0",,,"0",NULL,"0",NULL
"1044","21600",NULL,NULL,"1237","1642686512","1643466220","6","6","1642647600","B AER","1",,"150","0",NULL,"2",NULL
"1045","20000",NULL,NULL,"1239","1642686734","1643461363","6","6","1642561200","CESAR","0",,,"0",NULL,"0",NULL
"1046","23400",NULL,NULL,"1248","1642779364","1643464276","6","6","1642734000",,"1",,"1279","0",NULL,"2",NULL
"1047","4600",NULL,NULL,"1248","1642779364","1643464276","6","6","1642734000",,"1",,"1279","0",NULL,"2",NULL
"1048","18876",NULL,NULL,"1142","1642780225","1643467392","6","6","1643079600",,"3",,"1539","0",NULL,"1",NULL
"1049","15500",NULL,NULL,"1250","1643459357","1643634254","6","6","1643425200","CESAR","0",,,"0",NULL,"0",NULL
"1050","13800",NULL,NULL,"1261","1643459609","1643634502","6","6","1643338800",,"0",,,"0",NULL,"0",NULL
"1051","13600",NULL,NULL,"1257","1643459706","1643459706","6","6","1643166000","CESAR","0",,,"0",NULL,"0",NULL
"1052","14100",NULL,NULL,"1258","1643459787","1643459787","6","6","1643338800","CESAR","0",,,"0",NULL,"0",NULL
"1053","7000",NULL,NULL,"1262","1643461796","1643461796","6","6","1643252400",,"0",,,"0",NULL,"0",NULL
"1054","14500",NULL,NULL,"1256","1643461928","1643461928","6","6","1643166000",,"0",,,"0",NULL,"0",NULL
"1055","31000",NULL,NULL,"1092","1643462224","1643462224","6","6","1639969200",,"0",,,"0",NULL,"0",NULL
"1056","7750",NULL,NULL,"1251","1643462852","1643462852","6","6","1643166000",,"1",,"1278","0",NULL,"2",NULL
"1057","13700",NULL,NULL,"1254","1643462964","1643462988","6","6","1642906800","CESAR","0",,,"0",NULL,"0",NULL
"1058","20000",NULL,NULL,"1224","1643463835","1643463835","6","6","1642993200",,"0",,,"0",NULL,"0",NULL
"1059","6600",NULL,NULL,"1249","1643464025","1643464025","6","6","1642906800",,"0",,,"0",NULL,"0",NULL
"1060","88000",NULL,NULL,"1044","1643466652","1643466652","6","6",NULL,"CESAR FIRMA","0",,,"0",NULL,"0",NULL
"1061","1600",NULL,NULL,"1044","1643466652","1643466652","6","6",NULL,,"0",,,"0",NULL,"0",NULL
"1063","14800",NULL,NULL,"1265","1643633912","1643893632","6","6","1643425200",,"0",,,"0",NULL,"0",NULL
"1064","25000",NULL,NULL,"1260","1643634390","1643634390","6","6","1643511600","CESAR","0",,,"0",NULL,"0",NULL
"1065","3960",NULL,NULL,"1261","1643634502","1643634502","6","6",NULL,"CESAR","0",,,"0",NULL,"0",NULL
"1066","26100",NULL,NULL,"1127","1643634783","1643637784","6","6","1643425200","B AER","0",,"151","0",NULL,"2",NULL
"1067","62000",NULL,NULL,"1246","1643636683","1643636683","6","6",NULL,,"0",,,"0",NULL,"0",NULL
"1068","19756.6",NULL,NULL,"1266","1643807618","1644593320","6","6","1643684400",,"1",,"1283","0",NULL,"2",NULL
"1069","7950",NULL,NULL,"1167","1643815401","1688390389","6","6","1643770800","pagó $15000 x 2 alquileres","4",,,"0",NULL,"0",NULL
"1070","7050",NULL,NULL,"1271","1643815507","1643815507","6","6","1643770800","pago 15000, resto por saldo pendiente de pago","4",,,"0",NULL,"0",NULL
"1071","12325",NULL,NULL,"1265","1643893632","1643893632","6","6","1643770800",,"0",,,"0",NULL,"0",NULL
"1072","20000",NULL,NULL,"1243","1643902081","1643902081","6","6","1643770800",,"4",,,"0",NULL,"0",NULL
"1073","10000",NULL,NULL,"1243","1643902081","1643902081","6","6","1643770800",,"0",,,"0",NULL,"0",NULL
"1074","11150",NULL,NULL,"1270","1643985786","1644333613","6","6","1643943600",,"1",,"1292","0",NULL,"2",NULL
"1075","17850",NULL,NULL,"1270","1643985786","1644333613","6","6","1643943600",,"2",,,"0",NULL,"0",NULL
"1076","16000",NULL,NULL,"1234","1644065897","1644410375","6","6","1644030000",,"1",,,"0",NULL,"0",NULL
"1077","5150",NULL,NULL,"1234","1644065897","1644410375","6","6","1644030000",,"2",,,"0",NULL,"0",NULL
"1078","65000",NULL,NULL,"1278","1644066669","1644584510","6","6","1643943600",,"3",,"1280","0",NULL,"2",NULL
"1079","6950",NULL,NULL,"1303","1644067063","1648221060","6","6","1645066800","CESAR- Factura a nombre de INDO S.A","0",,"1544","0",NULL,"1",NULL
"1080","12900",NULL,NULL,"1285","1644071043","1644071043","6","6","1643943600",,"0",,,"0",NULL,"0",NULL
"1081","12694",NULL,NULL,"1255","1644076088","1644589728","6","6","1644462000",,"3",,"1541","0",NULL,"1",NULL
"1082","199800",NULL,NULL,"1244","1644076360","1646922785","6","6","1643857200",,"1",,"1289","0",NULL,"2",NULL
"1083","48350",NULL,NULL,"1232","1644241696","1646922715","6","6","1644030000",,"1",,"1288","0",NULL,"2",NULL
"1084","21150",NULL,NULL,"1277","1644241831","1644593278","6","6","1644116400",,"1",,"1284","0",NULL,"2",NULL
"1085","17500",NULL,NULL,"1236","1644242782","1644242782","6","6","1644202800",,"0",,,"0",NULL,"0",NULL
"1086","79200",NULL,NULL,"1001","1644243534","1644243534","6","6",NULL,,"3",,,"0",NULL,"0",NULL
"1087","37200",NULL,NULL,"1230","1644333827","1644333827","6","6",NULL,,"0",,,"0",NULL,"0",NULL
"1088","41850",NULL,NULL,"1286","1644409699","1646839753","6","6","1644202800",,"0",,,"0",NULL,"0",NULL
"1089","29000",NULL,NULL,"1279","1644409871","1646922840","6","6","1644289200",,"1",,"1290","0",NULL,"2",NULL
"1090","7000",NULL,NULL,"1279","1644409871","1646922840","6","6","1644289200","CESAR","0",,,"0",NULL,"0",NULL
"1091","7100",NULL,NULL,"1288","1644410509","1644410509","6","6","1644289200",,"0",,,"0",NULL,"0",NULL
"1092","13200",NULL,NULL,"1287","1644503090","1646922619","6","6","1644462000",,"1",,"1286","0",NULL,"2",NULL
"1093","1320",NULL,NULL,"1277","1644503173","1644593278","6","6","1644375600",,"0",,,"0",NULL,"0",NULL
"1094",NULL,NULL,NULL,"1274","1644503548","1644503548","6","6",NULL,,"0",,"1542","0",NULL,"1",NULL
"1095","33247.47",NULL,NULL,"1272","1644594358","1647436644","6","6","1647313200",,"3",,"1543","0",NULL,"1",NULL
"1096","70710",NULL,NULL,"855","1645291136","1646833584","6","6",NULL,"LETICIA","3",,"1149","0",NULL,"2",NULL
"1097","1900",NULL,NULL,"855","1645291136","1646833584","6","6","1645239600","LETICIA","0",,,"0",NULL,"2",NULL
"1099","100000",NULL,NULL,"1206","1645317388","1648742114","1","6","1644548400","ROMINA","0",,,"0",NULL,"0",NULL
"1100","19800",NULL,NULL,"1247","1645319484","1646922013","1","6","1644980400","b aerop - LETICIA","1","90890","153","0",NULL,"2",NULL
"1101","62500",NULL,NULL,"1330","1645712775","1646840938","1","6","1645326000",,"0",,,"0",NULL,"0",NULL
"1102","7950",NULL,NULL,"1340","1646043853","1647354266","1","6","1646017200","Previaje","2","9692604","1292","0",NULL,"2",NULL
"1103","14520",NULL,NULL,"1346","1646660015","1647353870","8","6","1646535600","B AEROP CESAR","1",,"154","0",NULL,"2",NULL
"1105","14000",NULL,NULL,"1138","1646660887","1647436480","8","6",NULL,,"0",,"1293","0",NULL,"2",NULL
"1106","32800",NULL,NULL,"1138","1646660887","1647436480","8","6","1646362800",,"1",,"1293","0",NULL,"2",NULL
"1107","25380",NULL,NULL,"1341","1646661858","1647006016","8","6",NULL,,"0",,,"0",NULL,"0",NULL
"1108","18000",NULL,NULL,"1348","1646668104","1646668104","8","8","1646535600","CESAR","0",,,"0",NULL,"0",NULL
"1109","30000",NULL,NULL,"1324","1646668366","1647437178","8","6","1646103600",,"1",,"1285","0",NULL,"2",NULL
"1110","19420.5",NULL,NULL,"1302","1646832783","1646834713","6","6",NULL,"NO SE FECHA TRANSF","3",,"1547","0",NULL,"1",NULL
"1112","42834",NULL,NULL,"1291","1646833043","1647959817","6","6","1647918000",,"3",,"1546","0",NULL,"1",NULL
"1113","29524",NULL,NULL,"1292","1646833160","1648649669","6","6","1648436400",,"3",,"1545","0",NULL,"1",NULL
"1114",NULL,NULL,NULL,"1316","1646834623","1646834623","6","6",NULL,"A AEROP","0",,"34","0",NULL,"1",NULL
"1115","31000",NULL,NULL,"1323","1646834965","1646834965","6","6",NULL,,"4",,,"0",NULL,"0",NULL
"1116","25000",NULL,NULL,"1309","1646835462","1646922968","6","6","1645239600",,"1",,"1291","0",NULL,"2",NULL
"1117","15000",NULL,NULL,"1309","1646835462","1646922968","6","6","1645239600",,"1",,"1291","0",NULL,"2",NULL
"1119","12400",NULL,NULL,"1310","1646836293","1646922657","6","6","1645412400",,"1",,"1287","0",NULL,"2",NULL
"1120","7200",NULL,NULL,"1287","1646836590","1646922619","6","6","1644721200",,"1",,,"0",NULL,"0",NULL
"1121","5989.5",NULL,NULL,"1356","1646836971","1646923640","6","6","1646794800",,"1",,"1554","0",NULL,"2",NULL
"1122","10333",NULL,NULL,"1295","1646837293","1646923070","6","6","1646190000","fc a 003 mza anulada","0",,"1553","0",NULL,"1",NULL
"1123","19000",NULL,NULL,"1181","1646837985","1646837985","6","6","1646103600","CESAR","0",,,"0",NULL,"0",NULL
"1124","12320",NULL,NULL,"1339","1646838083","1646923974","6","6","1646017200","B AEROP","1",,"152","0",NULL,"2",NULL
"1125","2680",NULL,NULL,"1339","1646838083","1646923974","6","6",NULL,"CESAR","0",,,"0",NULL,"0",NULL
"1126","5500",NULL,NULL,"1293","1646838157","1646838157","6","6","1644462000",,"0",,,"0",NULL,"0",NULL
"1127","9000",NULL,NULL,"1289","1646839390","1657289653","6","6","1645153200","LETICIA","0",,,"0",NULL,"0",NULL
"1128","12150",NULL,NULL,"1289","1646839390","1657289653","6","6",NULL,"cesar","0",,,"0",NULL,"0",NULL
"1129","1150",NULL,NULL,"1096","1646839707","1646839707","6","6","1645412400","saldo a favor","0",,,"0",NULL,"0",NULL
"1130","39150",NULL,NULL,"1205","1646839971","1646839971","6","6","1645326000","LETICIA","0",,,"0",NULL,"0",NULL
"1131","10000",NULL,NULL,"1326","1646840088","1646840088","6","6",NULL,"CESAR","0",,,"0",NULL,"0",NULL
"1132","8000",NULL,NULL,"1326","1646840088","1646840088","6","6",NULL,"CESAR","0",,,"0",NULL,"0",NULL
"1133","24400",NULL,NULL,"1322","1646840317","1646840317","6","6",NULL,"CESAR","0",,,"0",NULL,"0",NULL
"1134","50750",NULL,NULL,"1145","1646840581","1646840734","6","6","1639364400","FC 1229, 1230, 1231, 1232","3",,"1228","0",NULL,"2",NULL
"1135","1900",NULL,NULL,"1145","1646840581","1646840734","6","6",NULL,,"3",,,"0",NULL,"0",NULL
"1136",NULL,NULL,NULL,"1315","1646918822","1647261083","6","6",NULL,,"0",,"1552","0",NULL,"1",NULL
"1137",NULL,NULL,NULL,"1301","1646918939","1656949208","6","6",NULL,,"0",,"1550","0",NULL,"1",NULL
"1138","2601.95",NULL,NULL,"1309","1646922968","1646922968","6","6",NULL,,"3",,,"0",NULL,"0",NULL
"1139","32800",NULL,NULL,"1318","1647002032","1647434497","6","6","1646967600","CESAR","0",,,"0",NULL,"0",NULL
"1140","31000",NULL,NULL,"1317","1647002095","1647434426","6","6","1646967600","CESAR","0",,,"0",NULL,"0",NULL
"1141","6175",NULL,NULL,"1362","1647002804","1647002804","6","6",NULL,"CESAR","0",,,"0",NULL,"0",NULL
"1142","20000",NULL,NULL,"1351","1647005941","1647005941","6","6","1646794800","CESAR","0",,,"0",NULL,"0",NULL
"1143","8700",NULL,NULL,"1361","1647092759","1647350045","6","6","1647313200",,"3",,"1555","0",NULL,"1",NULL
"1144","50400",NULL,NULL,"1350","1647095343","1647353532","6","6","1646449200",,"1",,"1556","0",NULL,"1",NULL
"1145","19400",NULL,NULL,"1195","1647261046","1652274585","6","6",NULL,,"0",,,"0",NULL,"0",NULL
"1146","11000",NULL,NULL,"1195","1647261046","1652274585","6","6","1647054000",,"1",,,"0",NULL,"0",NULL
"1147","2000",NULL,NULL,"1296","1647353263","1647353263","6","6","1646535600",,"0",,,"0",NULL,"0",NULL
"1148","15246",NULL,NULL,"1342","1647354014","1648730298","6","6","1648609200",,"3",,"1557","0",NULL,"1",NULL
"1149","14973.75",NULL,NULL,"1338","1647354522","1649341064","6","6","1648695600",,"3",,"1558","0",NULL,"1",NULL
"1150","5550",NULL,NULL,"1192","1647433906","1648643761","6","6","1647313200",,"1",,"1295","0",NULL,"2",NULL
"1151","5550",NULL,NULL,"1192","1647433906","1648643761","6","6","1647313200",,"1",,"1295","0",NULL,"2",NULL
"1152","5550",NULL,NULL,"1192","1647433906","1648643761","6","6","1647313200",,"1",,"1295","0",NULL,"2",NULL
"1153","5550",NULL,NULL,"1192","1647433906","1648643761","6","6","1647313200",,"1",,"1295","0",NULL,"2",NULL
"1154","6200",NULL,NULL,"1364","1647434600","1647435184","6","6","1647054000","B AEROP","1",,"155","0",NULL,"2",NULL
"1155","7260",NULL,NULL,"1370","1647437037","1647615794","6","6","1647572400",,"0",,"1559","0",NULL,"1",NULL
"1156","3000",NULL,NULL,"1324","1647437178","1647437178","6","6","1646103600","CESAR","0",,,"0",NULL,"0",NULL
"1157","10000",NULL,NULL,"1354","1647440517","1647440517","6","6","1647140400",,"0",,,"0",NULL,"0",NULL
"1158","6000",NULL,NULL,"1367","1647441819","1647442968","6","6","1647140400","CESAR","0",,,"0",NULL,"0",NULL
"1159","59800",NULL,NULL,"1360","1647611367","1647866909","6","6","1647486000","CESAR","0",,,"0",NULL,"0",NULL
"1160","23232",NULL,NULL,"1353","1647616178","1648216529","6","6","1648177200",,"3",,"1560","0",NULL,"1",NULL
"1161","217350",NULL,NULL,"1314","1647867364","1647867364","6","6","1645153200",,"0",,,"0",NULL,"0",NULL
"1162","9000",NULL,NULL,"1331","1647868705","1647955517","6","6","1647658800",,"0",,,"0",NULL,"0",NULL
"1163","6500",NULL,NULL,"1383","1647869770","1647869770","6","6","1647658800",,"0",,,"0",NULL,"0",NULL
"1164","18600",NULL,NULL,"1369","1647955188","1648046954","6","6","1647745200",,"1",,"1561","0",NULL,"1",NULL
"1165","56980",NULL,NULL,"1363","1647955388","1648644762","6","6","1647831600",,"0",,"1296","0",NULL,"2",NULL
"1166","22506",NULL,NULL,"1633","1647960676","1658411056","6","6","1658286000","transfirió $68206 x2 fc","3",,"1612","0",NULL,"1",NULL
"1167","9559",NULL,NULL,"1380","1647962063","1647962063","6","6","1647918000",,"2",,"1562","0",NULL,"1",NULL
"1168","45600",NULL,NULL,"1304","1648046832","1648817233","6","6","1648004400",,"1",,"1297","0",NULL,"2",NULL
"1169",NULL,NULL,NULL,"1378","1648047147","1649117842","6","1","1647918000",,"0",,,"0",NULL,"0",NULL
"1170","15200",NULL,NULL,"1394","1648050259","1648309710","6","6","1648004400",,"1",,"1294","0",NULL,"2",NULL
"1171",NULL,NULL,NULL,"1233","1648219617","1648219617","6","6",NULL,,"0",,"1540","0",NULL,"1",NULL
"1172","17968.5",NULL,NULL,"1321","1648303736","1648303736","6","6","1646967600",,"1",,"1549","0",NULL,"1",NULL
"1173","194400",NULL,NULL,"1328","1648308996","1648647764","6","6","1648436400",,"3",,"1563","0",NULL,"1",NULL
"1174","12400",NULL,NULL,"1396","1648309089","1648477631","6","6","1648177200","CESAR","0",,,"0",NULL,"0",NULL
"1175","130000",NULL,NULL,"1427","1648477388","1656686127","6","6","1648436400","pAGÓ TARJ $195000.- resto en el cambio","0",,,"0",NULL,"0",NULL
"1176","23760",NULL,NULL,"1392","1648479797","1648643967","6","6","1648004400","B AEROP","1",,"156","0",NULL,"2",NULL
"1177","34500",NULL,NULL,"1395","1648479896","1648647283","6","6","1648263600",,"2",,"1565","0",NULL,"1",NULL
"1178","76300",NULL,NULL,"1398","1648559200","1649337727","6","6",NULL,,"1",,"1299","0",NULL,"2",NULL
"1179","126900",NULL,NULL,"1273","1648566562","1648566562","6","6",NULL,,"0",,,"0",NULL,"0",NULL
"1180",NULL,NULL,NULL,"1404","1648649024","1648817313","6","6",NULL,,"0",,"1566","0",NULL,"1",NULL
"1181","25410",NULL,NULL,"1408","1648735764","1649337892","6","6","1648695600",,"1",,"1567","0",NULL,"1",NULL
"1182",NULL,NULL,NULL,"1373","1648737066","1651761005","6","6","1648263600",,"3",,,"0",NULL,"0",NULL
"1183","98000",NULL,NULL,"1206","1648742114","1648742114","6","6","1646881200","CESAR","0",,,"0",NULL,"0",NULL
"1184","5500",NULL,NULL,"1206","1648742114","1648742114","6","6","1648695600","ROMINA","0",,,"0",NULL,"0",NULL
"1185","14400",NULL,NULL,"1399","1648817104","1649340710","6","6","1649127600","CESAR","0",,"1568","0",NULL,"1",NULL
"1186","15000",NULL,NULL,"1160","1648817408","1648817408","6","6","1642042800","CESAR","0",,,"0",NULL,"0",NULL
"1187","87000",NULL,NULL,"1109","1648817489","1649337921","6","6",NULL,"CESAR RECIBE EFECTIVO, NO SE LA FECHA","0",,,"0",NULL,"0",NULL
"1188","42000",NULL,NULL,"1400","1648827753","1649515109","6","6","1648782000",,"1",,,"0",NULL,"0",NULL
"1189","24450",NULL,NULL,"1365","1649075428","1649681607","6","6","1648868400",,"1",,"1301","0",NULL,"2",NULL
"1190","26427.61",NULL,NULL,"1407","1649076212","1649340962","6","6","1649127600",,"3",,"1569","0",NULL,"1",NULL
"1191","10000",NULL,NULL,"1417","1649077460","1694528553","6","1","1648954800","CESAR","0",,,"0",NULL,"0",NULL
"1192","135750",NULL,NULL,"1031","1649119217","1649119217","1","1","1649041200","COMPENSACIÓN PARA IGUALAR CUENTAS DE CESAR ","0",,,"0",NULL,"0",NULL
"1193","44400",NULL,NULL,"1393","1649335179","1649337309","6","6","1648782000",,"1",,"1298","0",NULL,"2",NULL
"1194","59400",NULL,NULL,"1406","1649335343","1649775484","6","6","1649300400",,"1",,"1303","0",NULL,"2",NULL
"1195","6200",NULL,NULL,"1379","1649335877","1649335877","6","6","1649300400","CESAR","0",,,"0",NULL,"0",NULL
"1196","15680",NULL,NULL,"1405","1649336824","1649336824","6","6","1649041200",,"0",,,"0",NULL,"0",NULL
"1197","4000",NULL,NULL,"1393","1649337309","1649337309","6","6","1649300400",,"1",,"1298","0",NULL,"2",NULL
"1198","11000",NULL,NULL,"1109","1649337921","1649337921","6","6","1649214000","Romina","0",,,"0",NULL,"0",NULL
"1199","24600",NULL,NULL,"1413","1649343948","1649681905","6","6","1649300400",,"1",,"1302","0",NULL,"2",NULL
"1200","22800",NULL,NULL,"1414","1649515011","1650117412","6","6","1649386800","CESAR","0",,,"0",NULL,"0",NULL
"1201","14850",NULL,NULL,"1388","1649515300","1649515300","6","6","1649386800","CESAR","0",,,"0",NULL,"0",NULL
"1202","12826",NULL,NULL,"1421","1649515565","1650890725","6","6","1650596400",,"3",,"1570","0",NULL,"1",NULL
"1203",NULL,NULL,NULL,"1410","1649518410","1656949149","6","6",NULL,,"0",,"1571","0",NULL,"1",NULL
"1204","14100",NULL,NULL,"1416","1649682611","1649682611","6","6","1649473200","B AEROP.","2",,"157","0",NULL,"2",NULL
"1205","5400",NULL,NULL,"1406","1649775277","1649775484","6","6","1649646000","CESAR","0",,,"0",NULL,"0",NULL
"1206","43500",NULL,NULL,"1432","1649859449","1650113473","6","6","1649818800",,"1",,"1304","0",NULL,"2",NULL
"1207","3000",NULL,NULL,"1432","1650113473","1650113473","6","6","1650078000",,"0",,"1305","0",NULL,"2",NULL
"1210","13068",NULL,NULL,"1430","1650120610","1650371206","6","6","1650250800","CESAR","0",,"1572","0",NULL,"1",NULL
"1211","20800",NULL,NULL,"1368","1650297540","1650297540","6","6","1650250800",,"1",,,"0",NULL,"0",NULL
"1212","26900",NULL,NULL,"1368","1650297540","1650297540","6","6","1650250800",,"0",,,"0",NULL,"0",NULL
"1213","7500",NULL,NULL,"1435","1650371473","1650376760","6","6","1650250800","B AEROP","1",,"158","0",NULL,"2",NULL
"1214","28800",NULL,NULL,"1211","1650376856","1650376856","6","6","1650250800","CESAR","0",,,"0",NULL,"0",NULL
"1215","14850",NULL,NULL,"1402","1650376949","1650376949","6","6","1649905200","CESAR","0",,,"0",NULL,"0",NULL
"1216","29200",NULL,NULL,"1439","1650544223","1650891202","6","6","1650510000","transferencia x 2 autos $91890","3",,"1573","0",NULL,"1",NULL
"1217","72900",NULL,NULL,"1440","1650544253","1651580817","6","6","1650510000","transferencia x 2 autos $91890","3",,"1573","0",NULL,"1",NULL
"1218","20000",NULL,NULL,"1426","1650631275","1651072500","6","6","1650510000",,"0",,,"0",NULL,"0",NULL
"1219","23490",NULL,NULL,"1445","1650720107","1659969630","6","6","1650682800",,"1",,"1306","0",NULL,"2",NULL
